"","Date","meanmse1","meanrsqrd1","meanmse2","meanrsqrd2","meanmse3","meanrsqrd3"
"45",2009-01-31,0.0229378469539809,-0.201080074786997,0.0206661807453787,-0.0800916869487741,0.0177717222413109,0.0687844319348343
"46",2009-02-28,0.0217089926824241,0.0486350962323371,0.0201877685671924,0.116849720264376,0.0209748048137565,0.0826147108799217
"47",2009-03-31,0.0735856162906722,0.108279378500598,0.0763417284867586,0.0766200714349212,0.0832891539028015,-0.00278425508394119
"48",2009-04-30,0.0197290811258381,0.0553550127025224,0.0181581766559355,0.132830729027728,0.0221423925736237,-0.0471659453027691
"49",2009-05-31,0.0108596946343827,0.0141321257545075,0.00960402292937547,0.127429979160148,0.0109174224068831,0.0086415851068328
"50",2009-06-30,0.0132024417309289,0.0524155102450294,0.0129193405988078,0.0752899192075046,0.0158706597664136,-0.128530200003952
"51",2009-07-31,0.0128282924770671,0.127674339429195,0.0124737378554093,0.154645383945861,0.0154640220626425,-0.0410329103169046
"52",2009-08-31,0.0145003010485903,0.0973544502862654,0.0137106073542089,0.145482010104105,0.0163059862216852,-0.0101522848849226
"53",2009-09-30,0.0183657366085933,-0.0450757707875146,0.0179739005035727,-0.0257409065314623,0.0154220763822446,0.117770925402764
"54",2009-10-31,0.00426158729275541,0.0224392711561262,0.00345494614671817,0.194803609208314,0.00397553767500493,0.082093584275243
"55",2009-11-30,0.0104928059721598,-0.0210357989688567,0.0102902672300425,-0.00052720157434849,0.011812230985514,-0.133002396077074
"56",2009-12-31,0.00522686235915616,0.00628898361040224,0.00507375724951161,0.029838762842321,0.00429290355085715,0.18272259425705
"57",2010-01-31,0.00866518022734766,-0.222842422342953,0.00716700289812882,-0.00195862713011055,0.00606364384707252,0.149869460846626
"58",2010-02-28,0.00783264984655068,0.0424109962309767,0.00822918006683415,-0.00722745987068552,0.00978432713135799,-0.193771475738998
"59",2010-03-31,0.00597242115122088,0.0462447397116964,0.00574837994065665,0.0729722394762599,0.00535762657410893,0.131342960080863
"60",2010-04-30,0.0254268964155761,-0.110209870013713,0.0239063162203961,-0.042981496361121,0.0213614719677091,0.0656795287171792
"61",2010-05-31,0.00561035374558643,-0.178099212971635,0.00452878499529683,0.0384663699542472,0.00402431600976624,0.147231224442057
"62",2010-06-30,0.0114609785191644,0.0361420886773532,0.0118465678553903,0.00481394963903706,0.0142361683368976,-0.192169334901809
"63",2010-07-31,0.00618341525695134,-0.138030116355287,0.00569302216869463,-0.0359788178781001,0.00532065403534257,0.0376366624231665
"64",2010-08-31,0.00803959709721163,0.0745893795599786,0.00761876081693787,0.121819005059721,0.00938542974680736,-0.0649785103063149
"65",2010-09-30,0.00911490402329289,-0.0130606688152052,0.0089560210121085,0.00312395774888919,0.00979827215720195,-0.0865861343006142
"66",2010-10-31,0.0259736887925159,-0.0394110625663799,0.0259395057732027,-0.0364980994860607,0.0232145288869595,0.0703269871826528
"67",2010-11-30,0.0113905093708677,0.112154060995297,0.0128149822465178,0.00220709253904383,0.0145948660699811,-0.132079529064125
"68",2010-12-31,0.0195998569221744,0.0904630590568322,0.0195979780342679,0.0884492662894994,0.022413643216303,-0.0397566137291102
"69",2011-01-31,0.0077827693101744,0.0946389778620863,0.00703670572725435,0.175843270610667,0.00827293226882052,0.0355925909653992
"70",2011-02-28,0.00561014885173342,0.0128756271829207,0.00552313241846768,0.0270417778661101,0.00563671154927782,0.0177622724447219
"71",2011-03-31,0.00281844872780861,-0.0535735938424412,0.0025978091899633,0.0301558028872613,0.00346076967855324,-0.29008983426312
"72",2011-04-30,0.00635985718621093,-0.15467416643126,0.00596107726327703,-0.0709374632133121,0.00556986840421233,0.00352496071323232
"73",2011-05-31,0.00578351251777248,-0.277895509304232,0.00464771128510141,-0.0213807221585952,0.00467622128460115,-0.0248344301217886
"74",2011-06-30,0.00957102616209492,-0.119818890768788,0.00868384750691427,-0.0116978715816661,0.007837534450536,0.0925147534783044
"75",2011-07-31,0.018478909859898,-0.218518445579998,0.0165775778412445,-0.104974734767944,0.0152039537221716,0.00217464069091081
"76",2011-08-31,0.0148040991513004,-0.238238358490053,0.0119530529467554,0.0035597412411943,0.0116818211589592,0.0288951543055114
"77",2011-09-30,0.00904514531213523,0.134244112399308,0.00985470577322805,0.0748125833291405,0.0114425087740793,-0.0627127108595086
"78",2011-10-31,0.0136415730121277,-0.0303930279725741,0.01388147903371,-0.0443087863485799,0.0127869718687805,0.033336435440172
"79",2011-11-30,0.0151941548517839,-0.0509891986787023,0.0147129593146491,-0.014694289215356,0.015133181247008,-0.0307521789209131
"80",2011-12-31,0.00840193085941608,0.222666153532917,0.00896366336322065,0.174559069871674,0.00961708697820365,0.108276312959924
"81",2012-01-31,0.0113620745744423,-0.120702223844312,0.0104401355586385,-0.0306671940815886,0.0107064795357826,-0.0573792658886779
"82",2012-02-29,0.00945589209101414,-0.245619814161755,0.00862251905469719,-0.134460535577032,0.00785757908445313,-0.0257322566420356
"83",2012-03-31,0.0213955480453638,-0.147783006016557,0.0193940322711816,-0.0403359927750901,0.0172094766968964,0.0779790318339848
"84",2012-04-30,0.0297080811069888,-0.158467763893039,0.0264858833902316,-0.0334316122128762,0.0250115822288759,0.0248422703578809
"85",2012-05-31,0.0447185508837382,0.115071875979719,0.0487439929957627,0.0363101535495407,0.0512248858061777,-0.0107384841044875
"86",2012-06-30,0.00968367027392092,-0.0892339376092728,0.00970693640645968,-0.0895728332890493,0.009122936318749,-0.0204451885652914
"87",2012-07-31,0.0209246729366194,0.085424537795645,0.0205701365159904,0.101511343238692,0.0241935797233637,-0.0572760315139496
"88",2012-08-31,0.0138606739574042,0.0678424684972969,0.0133181532258912,0.101376288983777,0.0147011875768622,0.00537644623996358
"89",2012-09-30,0.00775828370954314,-0.196059792329222,0.00748044362047064,-0.147710266706547,0.0079837881468386,-0.220296842328748
"90",2012-10-31,0.00615813853237666,-0.205856444577694,0.00559409747479403,-0.0956776792015873,0.00592983629791924,-0.165274715959833
"91",2012-11-30,0.0118593763332605,0.00988736021794766,0.0112164050215215,0.0639090696740632,0.0122780531639561,-0.0248838845301156
"92",2012-12-31,0.0187429657865573,0.0450742122886733,0.0177959085950362,0.0928162906468636,0.0189366802935116,0.0367917730087574
"93",2013-01-31,0.00797309739803349,-0.194107879240583,0.00750794072691253,-0.12342851096207,0.00781629026348006,-0.167833796136432
"94",2013-02-28,0.00895725834234571,-0.212814917411551,0.00806460302858976,-0.0945744518936955,0.00708080883268935,0.0387440473703018
"95",2013-03-31,0.00789087280844904,-0.0356052356618008,0.00752587939928412,0.0109704148393694,0.00919499086563648,-0.210404928935229
"96",2013-04-30,0.0129920004714295,0.0859247965453933,0.0131314576117304,0.074850758370495,0.0137134774695329,0.0321678302439002
"97",2013-05-31,0.00746815605110209,0.00277100426400472,0.00759578892880517,-0.0150280758177552,0.0068487822931619,0.0880921648618348
"98",2013-06-30,0.0149358602356785,0.0886042817299471,0.015567730450078,0.050293837175481,0.0173000979059139,-0.0559896964490856
"99",2013-07-31,0.00847844298791278,0.0630147026120588,0.00800997931348854,0.114506699088268,0.00825912748452796,0.0853107374779369
"100",2013-08-31,0.0231112757897694,0.0716522857742733,0.0226946909966782,0.0878062134034512,0.0244737585059331,0.0162267863052059
"101",2013-09-30,0.0240496347185907,0.00194829701424909,0.0221689488077299,0.079594472337835,0.0240262768359771,0.0017260157423156
"102",2013-10-31,0.0165752767190462,-0.021083743745257,0.0152039507798244,0.0646335180746443,0.0149170885498688,0.0816680276081719
"103",2013-11-30,0.0093350522027732,-0.120508321180416,0.00793716710769966,0.046943622919149,0.00824043247678719,0.0101984834928435
"104",2013-12-31,0.0180620134062663,0.124289946143961,0.0189962029458988,0.078252344013172,0.019229570400647,0.0700514817462486
"105",2014-01-31,0.0101809298832866,0.0720339076821418,0.00995770914165641,0.0907896123934593,0.0101845707068475,0.0682461196833428
"106",2014-02-28,0.00686614166113236,-0.0875268523935923,0.00622678737187785,0.00815475815846886,0.00668646472185881,-0.0689554551881182
"107",2014-03-31,0.00490143683897759,-0.113626846508282,0.00462436485950175,-0.0479835976962311,0.00505968291329869,-0.146701438370645
"108",2014-04-30,0.00408305314957827,-0.14852084735935,0.00371862952186213,-0.0509534343756348,0.00406549154318057,-0.160001162269955
"109",2014-05-31,0.00456418720913858,-0.132057094309841,0.00422387760847836,-0.0506137018438937,0.00475542610321843,-0.183346564288573
"110",2014-06-30,0.00901052113433346,-0.0817626830616655,0.00899822316708657,-0.0691690234498987,0.00968894426494818,-0.154695454664289
"111",2014-07-31,0.00733872582226361,-0.145613892647237,0.00635281539406753,0.00975683036347914,0.006362284445318,0.0225431546539677
"112",2014-08-31,0.00825774825746434,-0.0740882968099692,0.00687034639778098,0.116171336671773,0.00694763446048307,0.0559666153044943
"113",2014-09-30,0.0130246757329694,-0.182783011344658,0.0121086044285057,-0.0854030893673729,0.0130534426259709,-0.114532285900121
"114",2014-10-31,0.0163919498189724,-0.0215048924292838,0.016579934378952,-0.0119653098804272,0.0174722789409619,-0.0660764765454785
"115",2014-11-30,0.0118700545450565,-0.00290088218864876,0.0108860680556649,0.0777378330479164,0.0106937127374564,0.0537097079685512
"116",2014-12-31,0.0148125537116118,0.145450366274472,0.0145207786039405,0.171520762734512,0.0138936357728058,0.216990703609977
"117",2015-01-31,0.0268408621508291,0.0675174806766307,0.0272042568010141,0.0507690479279512,0.0262559777509247,0.0699283209458841
"118",2015-02-28,0.0100376605265303,-0.0858365537498974,0.00948282791832163,-0.0498072234502737,0.00874911182394377,0.000132720488248583
"119",2015-03-31,0.00362451435170564,-0.0413556807956175,0.00323312841735722,0.112765173196168,0.00343357292533667,0.123791093548615
"120",2015-04-30,0.00715783699397508,-0.175610733805198,0.00659138818890247,-0.076448148700266,0.00658607311004307,-0.0584051304758326
"121",2015-05-31,0.00934571408489172,-0.174763315134529,0.00763597493321205,0.0265846291427581,0.00835462061883537,-0.0406938848139337
"122",2015-06-30,0.00950227266653643,-0.03089406505018,0.00903374670271168,0.0325311202490472,0.00886464940560851,0.0633199018570236
"123",2015-07-31,0.00937348035695644,-0.112442224170498,0.00886031585201471,-0.0465308977657773,0.00913973540272704,-0.0692156696475683
"124",2015-08-31,0.0181333133334033,-0.151349052758454,0.0161419532850131,-0.0154273806398344,0.0163447373271945,-0.0107034391748847
"125",2015-09-30,0.0126584535417292,0.181826925283354,0.0145022591689741,0.0881607779163533,0.0140449370669769,0.0163433247536016
"126",2015-10-31,0.00733369659511815,-0.00446402469619115,0.00684086163091694,0.0426214530909889,0.00670784856818649,-0.029076984033498
"127",2015-11-30,0.0124261784665013,-0.0772536695211966,0.0118723656085198,-0.020187903508031,0.0115722466503474,0.0899641910957175
"128",2015-12-31,0.0125420108132448,-0.160763641456708,0.0108955079964395,0.0037274706503991,0.0110217701964945,0.0328369324679585
"129",2016-01-31,0.0072442816476011,0.0456418137588843,0.0072077798330232,0.0573356260967296,0.0067137187782071,0.129457339813939
"130",2016-02-29,0.014832801162271,0.0611932285148954,0.0153232320369067,0.0317095408633649,0.0149986700098143,0.0436588808931725
"131",2016-03-31,0.0058707826928608,0.102095539002234,0.0057119849807136,0.107141989633151,0.00652731601203406,-0.0243115869360849
"132",2016-04-30,0.00837957434926088,-0.101657364665798,0.00785451111285995,-0.0194019760431795,0.00784688237396977,-0.0150899225045495
"133",2016-05-31,0.0166456367789841,-0.0599707140842026,0.0157812106345765,-0.00701796236646477,0.0151465195642071,0.0437968912657433
"134",2016-06-30,0.0182420095211481,0.0826146702148519,0.0195100717396423,0.0167309295835195,0.0192691566985119,0.0250472413449381
"135",2016-07-31,0.00655831628271,0.100442586466721,0.00677470602558521,0.0682348901358637,0.00689946940031039,0.0486623046059947
"136",2016-08-31,0.00569225697458328,0.0774164842565307,0.00568773404602298,0.0519032229830791,0.00580962675936954,0.00769747139006272
"137",2016-09-30,0.0345736518257758,0.0198975255954899,0.0344519897549858,0.0325721295790386,0.0352131673324802,0.0151558072288495
"138",2016-10-31,0.0130965148810922,0.0107350256480281,0.0133835251639445,-0.0268350114446013,0.0125441289777672,0.0385106217858335
"139",2016-11-30,0.00807057869023693,0.0769254816537788,0.00824429493510833,0.0674309893352852,0.00904475319469492,-0.00413916409988058
"140",2016-12-31,0.0081598512849206,0.0354909049750292,0.00799663933972492,0.058896142131515,0.00771485861781327,0.0962993871418617
"141",2017-01-31,0.0115669551695534,0.0256701396812191,0.0112103146563887,0.0623943907750498,0.0116365316940229,0.0290827677550971
"142",2017-02-28,0.00740357931985292,0.0218508357365301,0.00713816289675587,0.0669231348033643,0.00795487057398146,-0.040385355740338
"143",2017-03-31,0.00628429392518182,-0.29160941629873,0.00522562976735378,-0.07583784288736,0.00521747791634747,-0.0800635005106248
"144",2017-04-30,0.00785229253854798,-0.0689996756140154,0.00721843188592448,0.0205453210827677,0.00760736021899452,-0.0295553115656999
"145",2017-05-31,0.00621328601887,-0.0188037937964177,0.00610487924547647,0.00699638083615738,0.00606659705263083,0.0178974283714366
"146",2017-06-30,0.00670281113927028,0.105985625818811,0.00681339983779871,0.113623158025856,0.00753298194716811,0.0202804075233648
"147",2017-07-31,0.00357510526532327,-0.0933959420514943,0.00324555223075761,0.0018035266886166,0.003220497017573,-0.00196735456971778
"148",2017-08-31,0.0062202717243596,-0.0576550885795108,0.00565573108030786,0.0348965985755007,0.00642958762927091,-0.0836716504765562
"149",2017-09-30,0.00755375793130339,-0.0591945559638599,0.00748224340340877,-0.0347998383225182,0.00748694892852779,-0.0359993679103711
"150",2017-10-31,0.0115495915958422,-0.0336808888619758,0.0114866010030756,-0.0356347852073605,0.0108062198680308,0.0315045317305406
"151",2017-11-30,0.00566275674198582,0.0543649471246863,0.00587102577532671,0.0158344194348869,0.00509192092121648,0.145513847013808
"152",2017-12-31,0.0079498819747739,0.0650212411345087,0.00848310784221326,0.000633490395144265,0.00810917845111546,0.0364168746252077
"153",2018-01-31,0.00680523171499941,0.0219546587893716,0.00656702281922045,0.0372193766040945,0.00638693557045656,0.0612002974432223
"154",2018-02-28,0.0135396697464242,-0.0233437825161705,0.0128485383557842,0.04356970757003,0.0128863953526964,0.0350972069084963
"155",2018-03-31,0.00485767286531652,0.0229567111472671,0.00497931422074414,0.00248978598571984,0.0050400839465662,0.00439867886168106
"156",2018-04-30,0.00703740639149549,-0.0508982347209207,0.00678649232899903,-0.0141140919193645,0.00644852035561204,0.0293296648686565
"157",2018-05-31,0.0184353518462125,-0.0201023174065897,0.018533871579896,-0.0198219902543082,0.0174266745387157,0.0463552417034831
"158",2018-06-30,0.00777577445511207,0.0670550317522632,0.00835565824559455,-0.000326346056871607,0.00859113025570546,-0.0257829262678546
"159",2018-07-31,0.00491632925135464,-0.0900274769134079,0.0046814086208244,-0.0391256636602156,0.00446115547778828,0.0175703335110217
"160",2018-08-31,0.012286372693363,-0.0614501805344352,0.0116145696667353,-0.00549501014562828,0.0124090741607274,-0.0738669873830918
"161",2018-09-30,0.0237515113842689,-0.0250693146684041,0.0225284771565075,0.0279004205047882,0.024349547485876,-0.0462181554644506
"162",2018-10-31,0.00715663685895281,-0.165312999192112,0.00480332776207038,0.0521445412713062,0.00524200508606583,-0.0257046577774729
"163",2018-11-30,0.0192604476313365,-0.106080257359224,0.0173558330452487,-0.0101633787628458,0.0179873354435569,-0.0352241064047752
"164",2018-12-31,0.0668583472835646,0.203868440309764,0.0707218452513867,0.10123740231505,0.067814125491713,0.138768844288662
"165",2019-01-31,0.00882242377783261,-0.0551255019978615,0.00630361492707331,0.469853033659458,0.00756988689495618,0.604006136573961
"166",2019-02-28,0.00929800636222236,-0.138758802467907,0.00738921411073693,0.237813966382055,0.00911744627320812,0.240002149961223
"167",2019-03-31,0.00753951711420514,-0.171297487378649,0.00555809881953752,0.239020949686759,0.00714478197078228,0.140750035375072
"168",2019-04-30,0.0117338968528469,-0.153061732752596,0.00998712246613811,0.0612449483312508,0.0110146222169621,0.0163145860759411
"169",2019-05-31,0.00879903125034371,0.0391816233226526,0.00977614554968122,-0.0850352492328833,0.00933413026564887,-0.0409028340281851
"170",2019-06-30,0.0101156554547152,-0.158020134134712,0.00825438441764056,0.111900052030808,0.00963518947743204,0.0141493449895548
"171",2019-07-31,0.00696869762582189,-0.201399120395464,0.00540504707002766,0.115807230875702,0.00656786645346636,-0.0325571391654491
"172",2019-08-31,0.00591212814737587,-0.0690785326633258,0.00568936602707739,-0.0170205472798365,0.00595036079549951,-0.0550732409850253
"173",2019-09-30,0.0144739599958495,-0.0750791098768701,0.0142385601442512,-0.0641676284436716,0.0135954140964429,-0.0173399212049245
"174",2019-10-31,0.00840153194751335,-0.263842806014771,0.00650338558107071,0.0525572067648304,0.00770177950685279,-0.10244520044321
"175",2019-11-30,0.00904323707979137,-0.169851215081351,0.00760761730857693,0.0337908870848519,0.00858712073501592,-0.0798980786153063
"176",2019-12-31,0.0072941893521421,-0.0940489731377407,0.00689956103378249,-0.0364958792349747,0.0069044299813025,-0.0329541506204565
"177",2020-01-31,0.0222251274649139,-0.0333395739239053,0.0211783338976446,0.0237301045446807,0.0219213874229464,-0.00401548350884624
"178",2020-02-29,0.0842640085906861,-0.034431128025477,0.0801762138404006,0.0171031636624884,0.0828611185292371,-0.014025854364993
"179",2020-03-31,0.0290855667827823,0.0870416173419282,0.0332457418647736,-0.0507758995465489,0.0313522866645331,0.00714117529132181
"180",2020-04-30,0.0139154869764161,0.0181340932956249,0.01413110094182,-0.0117622216829425,0.013992670163484,-0.0100497216613382
"181",2020-05-31,0.394353780543623,0.00265488180509036,0.396134689337668,-0.00282702564338237,0.394392195127546,0.00112477327341444
"182",2020-06-30,0.019897193713406,-0.234691591371031,0.013761783987744,0.149644971511235,0.0174614778920196,-0.0751214834558609
"183",2020-07-31,0.0194798781199481,0.0764233125358958,0.0226351944696315,-0.102774085793965,0.0216908278547387,-0.0728380107997255
"184",2020-08-31,0.0109118317305747,-0.0407552070912328,0.0103202442969837,0.0399040166706562,0.00972457767672384,0.108151863172599
"185",2020-09-30,0.0159506495611927,-0.0136143775987239,0.0154178925436415,0.0365041384629863,0.0146443667029383,0.0929492698664087
"186",2020-10-31,0.0901006127063305,0.0504370783848004,0.0943125899599165,0.00494231585062572,0.0969739117723979,-0.024282792681298
"187",2020-11-30,0.0227350657513291,-0.0957219698564085,0.0210137467665305,-0.0159707160840389,0.0209011811346634,-0.0139393765496732
"188",2020-12-31,0.00855970511407416,0.018029608250847,0.00899701751870991,-0.0279427482649686,0.00813105904053964,0.0763504485557707
"189",2021-01-31,0.0193699662948657,-0.0803886483176374,0.0176933753110185,0.0219395328323765,0.0190148302620293,-0.0529781804743497
"190",2021-02-28,0.018188826279177,0.0804963329817866,0.0177190539910443,0.115755732386469,0.017008036205767,0.0126516298868633
"191",2021-03-31,0.00518484257992508,0.0231269020864382,0.00499989286960093,0.122201866720065,0.00575397767139549,0.257089433106302
"192",2021-04-30,0.00707498320873551,-0.0489875384669055,0.00672308169127171,0.0139512456814245,0.00717691436956281,-0.00211426869138425
"193",2021-05-31,0.0104390612595412,-0.0655049038942396,0.0101590337041722,-0.0404727786456759,0.00997148294466509,-0.0321932136347767
"194",2021-06-30,0.0103857840701275,-0.0367351893720919,0.00927191100731947,0.0947544581302124,0.00995263236267637,0.0440666838320283
"195",2021-07-31,0.00604069009551716,-0.0449577016407747,0.00584501142783465,-0.0155917154584592,0.00600643278881639,-0.0492444424400442
"196",2021-08-31,0.00676675099407579,-0.0278627837737532,0.00639589854179633,0.0135371284284664,0.00700630508039859,-0.0836783283667276
"197",2021-09-30,0.00617402266056117,-0.066747604663381,0.00575364879066326,-0.00495670586078862,0.00596164042250484,-0.0477709480626737
"198",2021-10-31,0.013342190174015,-0.0931971597621853,0.0122806182404021,0.00134061292002159,0.0125543782625404,-0.00625062456930902
"199",2021-11-30,0.00872554444629011,0.101321953844315,0.00931715282566253,0.0475016041967907,0.0101089491760765,-0.0245052365931969
"200",2021-12-31,0.00658936572507078,0.133095771148508,0.00707866044519977,0.0754853109479187,0.00758249976513327,0.0395397380329344
"201",2022-01-31,0.00500737330286123,-0.00273003545256364,0.00488317275713146,0.0382660849108982,0.00498220056916188,0.0351917310862563
"202",2022-02-28,0.0234024061723347,0.00768400657126764,0.0245464263770734,-0.0546611275426352,0.023654226826718,-0.0234827272753702
"203",2022-03-31,0.00575788030052684,-0.03316661774228,0.0054421261269965,0.0462973647302413,0.00592309179364933,-0.0198310785935231
"204",2022-04-30,0.00641771521205567,0.00398062214192025,0.00612744530260832,0.0597231623451415,0.00644697285222577,0.0123890847754457
"205",2022-05-31,0.0185730954623488,-0.0461144589934977,0.0182268644938594,-0.0229952231748908,0.0180821464398298,-0.0105104195757651
"206",2022-06-30,0.00878039278845407,-0.0140144208340265,0.00871399637895978,-0.00998891362146384,0.00847075695114593,0.0110401497462925
"207",2022-07-31,0.00590795949547109,0.130605561178837,0.00599779405766743,0.115822554124304,0.00620388218497211,0.0840336542478135
"208",2022-08-31,0.0172919024766292,-0.0141272680401721,0.0164074699928095,0.0407830020967503,0.0171105804177125,0.00656745044563295
"209",2022-09-30,0.0127036045458458,0.00246686583563606,0.0128351128968751,-0.00252374162848366,0.0137422733870294,-0.0737090204798349
"210",2022-10-31,0.0202673195120383,0.0793550118676466,0.0210769800398302,0.0128938441424008,0.0208558414932282,0.0207925264636762
"211",2022-11-30,0.00567458807946658,-0.00453342228866827,0.00565923425339009,0.0417473302224636,0.0058137932987351,0.0020941567706992
"212",2022-12-31,0.027898465054131,0.0514459540117946,0.029277842480712,-0.0092109201485853,0.0290856177820538,-0.00117385192529864
"213",2023-01-31,0.00636316308459024,0.066580594452127,0.00620501358219574,0.104552371104221,0.00681622980908251,0.0156966721578392
"214",2023-02-28,0.0174474074794176,-0.0353881978822357,0.0177686120662184,-0.0450037420412598,0.0173703605746479,-0.0249889283276216
